Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<std::tuple<async::task<void>, async::task<int> > >, async::detail::fake_void, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, std::integral_constant<bool, true>, false>::continuation_exec_func<{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, async::task<std::tuple<async::task<void>, async::task<int> > > >({lambda(std::tuple<async::task<void>, async::task<int> >)#4}&&, async::task<std::tuple<async::task<void>, async::task<int> > >&&) [382]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>::operator()(async::detail::task_base*) [387]
[331]    0.0    0.00    0.00       1         async::detail::func_holder<async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>, void>::destroy_func() [331]
                0.00    0.00       1/2           async::detail::func_holder<async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>, void>::get_func() [226]
                0.00    0.00       1/1           async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>::~continuation_exec_func() [386]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>, int>::task_func<{lambda(int)#3}, async::task<int> >({lambda(int)#3}&&, async::task<int>&&) [431]
[332]    0.0    0.00    0.00       1         void async::detail::func_holder<async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>, void>::init_func<{lambda(int)#3}, async::task<int> >({lambda(int)#3}&&, async::task<int>&&) [332]
                0.00    0.00       1/13          async::task<int>&& std::forward<async::task<int> >(std::remove_reference<async::task<int> >::type&) [59]
                0.00    0.00       1/8           main::{lambda(int)#3}&& std::forward<main::{lambda(int)#3}>(std::remove_reference<main::{lambda(int)#3}>::type&) [105]
                0.00    0.00       1/24          operator new(unsigned long, void*) [29]
                0.00    0.00       1/1           async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>::continuation_exec_func<{lambda(int)#3}, async::task<int> >({lambda(int)#3}&&, async::task<int>&&) [385]
-----------------------------------------------
                                   1             async::detail::task_base_deleter::do_delete(async::detail::task_base*) <cycle 1> [110]
[333]    0.0    0.00    0.00       1         async::detail::task_result<std::tuple<async::task<void>, async::task<int> > >::destroy(async::detail::task_base*) <cycle 1> [333]
                0.00    0.00       1/7           async::detail::task_base::operator delete(void*) [112]
                                   1             async::detail::task_result<std::tuple<async::task<void>, async::task<int> > >::~task_result() <cycle 1> [335]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::basic_event<std::tuple<async::task<void>, async::task<int> > >::basic_event() [317]
[334]    0.0    0.00    0.00       1         async::detail::task_result<std::tuple<async::task<void>, async::task<int> > >::task_result() [334]
                0.00    0.00       1/1           async::detail::task_result_holder<std::tuple<async::task<void>, async::task<int> > >::task_result_holder() [370]
-----------------------------------------------
                                   1             async::detail::task_result<std::tuple<async::task<void>, async::task<int> > >::destroy(async::detail::task_base*) <cycle 1> [333]
[335]    0.0    0.00    0.00       1         async::detail::task_result<std::tuple<async::task<void>, async::task<int> > >::~task_result() <cycle 1> [335]
                0.00    0.00       1/62          std::atomic<async::detail::task_state>::load(std::memory_order) const [18]
                                   1             async::detail::task_result_holder<std::tuple<async::task<void>, async::task<int> > >::~task_result_holder() <cycle 1> [371]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::basic_event<std::tuple<async::task<void>, async::task<int> > >::get_task() [316]
[336]    0.0    0.00    0.00       1         async::detail::ref_count_ptr<async::detail::task_base>::ref_count_ptr(async::detail::ref_count_ptr<async::detail::task_base> const&) [336]
                0.00    0.00       1/1           async::detail::ref_count_base<async::detail::task_base, async::detail::task_base_deleter>::add_ref(unsigned long) [338]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::when_all_state<std::tuple<async::task<void>, async::task<int> > >::when_all_state(unsigned long) [347]
[337]    0.0    0.00    0.00       1         async::detail::ref_count_base<async::detail::when_all_state<std::tuple<async::task<void>, async::task<int> > >, async::detail::default_deleter<async::detail::when_all_state<std::tuple<async::task<void>, async::task<int> > > > >::ref_count_base(unsigned long) [337]
                0.00    0.00       1/16          std::atomic<unsigned long>::atomic(unsigned long) [39]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::ref_count_ptr<async::detail::task_base>::ref_count_ptr(async::detail::ref_count_ptr<async::detail::task_base> const&) [336]
[338]    0.0    0.00    0.00       1         async::detail::ref_count_base<async::detail::task_base, async::detail::task_base_deleter>::add_ref(unsigned long) [338]
-----------------------------------------------
                0.00    0.00       1/1           void async::detail::func_holder<async::detail::root_exec_func<async::threadpool_scheduler, async::detail::fake_void, main::{lambda()#1}, false>, void>::init_func<{lambda()#1}>({lambda()#1}&&) [320]
[339]    0.0    0.00    0.00       1         async::detail::root_exec_func<async::threadpool_scheduler, async::detail::fake_void, main::{lambda()#1}, false>::root_exec_func<{lambda()#1}>({lambda()#1}&&) [339]
                0.00    0.00       1/7           main::{lambda()#1}&& std::forward<main::{lambda()#1}>(std::remove_reference<main::{lambda()#1}>::type&) [120]
                0.00    0.00       1/1           async::detail::func_base<main::{lambda()#1}, void>::func_base<{lambda()#1}>({lambda()#1}&&) [403]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::func_holder<async::detail::root_exec_func<async::threadpool_scheduler, async::detail::fake_void, main::{lambda()#1}, false>, void>::destroy_func() [319]
[340]    0.0    0.00    0.00       1         async::detail::root_exec_func<async::threadpool_scheduler, async::detail::fake_void, main::{lambda()#1}, false>::~root_exec_func() [340]
                0.00    0.00       1/1           async::detail::func_base<main::{lambda()#1}, void>::~func_base() [404]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::task_func<async::threadpool_scheduler, async::detail::root_exec_func<async::threadpool_scheduler, async::detail::fake_void, main::{lambda()#1}, false>, async::detail::fake_void>::run(async::detail::task_base*) [510]
[341]    0.0    0.00    0.00       1         async::detail::root_exec_func<async::threadpool_scheduler, async::detail::fake_void, main::{lambda()#1}, false>::operator()(async::detail::task_base*) [341]
                0.00    0.00       1/2           async::detail::func_base<main::{lambda()#1}, void>::get_func() [240]
                0.00    0.00       1/1           async::detail::fake_void async::detail::invoke_fake_void<main::{lambda()#1}, void>(main::{lambda()#1}&&) [355]
                0.00    0.00       1/1           std::remove_reference<main::{lambda()#1}&>::type&& std::move<main::{lambda()#1}&>(std::remove_reference&&) [476]
                0.00    0.00       1/9           async::detail::task_result_holder<async::detail::fake_void>::set_result(async::detail::fake_void) [81]
                0.00    0.00       1/16          async::detail::task_base::finish() <cycle 2> [45]
                0.00    0.00       1/1           async::detail::func_holder<async::detail::root_exec_func<async::threadpool_scheduler, async::detail::fake_void, main::{lambda()#1}, false>, void>::destroy_func() [319]
-----------------------------------------------
                0.00    0.00       1/1           _ZN5async6detail11func_holderINS0_14root_exec_funcINS_20threadpool_schedulerENS0_9fake_voidEZNS0_24parallel_invoke_internalILm0ELm2EE3runIS3_St5tupleIJOZ4mainEUlvE3_OZ4mainEUlvE4_EEEEvRT_RKT0_EUlvE_Lb0EEEvE9init_funcIJSJ_EEEvDpOT_ [322]
[342]    0.0    0.00    0.00       1         _ZN5async6detail14root_exec_funcINS_20threadpool_schedulerENS0_9fake_voidEZNS0_24parallel_invoke_internalILm0ELm2EE3runIS2_St5tupleIJOZ4mainEUlvE3_OZ4mainEUlvE4_EEEEvRT_RKT0_EUlvE_Lb0EEC1ISI_EEOSD_ [342]
                0.00    0.00       1/7           main::{lambda()#6}&& std::forward<void async::detail::parallel_invoke_internal<0ul, 2ul>::run<async::threadpool_scheduler, std::tuple<main::{lambda()#5}&&, main::{lambda()#6}&&> >(async::threadpool_scheduler&, std::tuple<main::{lambda()#5}&&, main::{lambda()#6}&&> const&)::{lambda()#1}>(std::remove_reference<main::{lambda()#6}&&>::type&) [121]
                0.00    0.00       1/1           _ZN5async6detail9func_baseIZNS0_24parallel_invoke_internalILm0ELm2EE3runINS_20threadpool_schedulerESt5tupleIJOZ4mainEUlvE3_OZ4mainEUlvE4_EEEEvRT_RKT0_EUlvE_vEC2ISH_EEOSC_ [406]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::task_func<async::threadpool_scheduler, async::detail::root_exec_func<async::threadpool_scheduler, async::detail::fake_void, void async::detail::parallel_invoke_internal<0ul, 2ul>::run<async::threadpool_scheduler, std::tuple<main::{lambda()#5}&&, main::{lambda()#6}&&> >(async::threadpool_scheduler&, std::tuple<main::{lambda()#5}&&, main::{lambda()#6}&&> const&)::{lambda()#1}, false>, async::detail::fake_void>::run(async::detail::task_base*) [517]
